created_at,field1,field2,field3,field4,field5,field6
2021-12-24T23:29:08+07:00,354.16104,9.70866,0.01012,1.75781,28,76
2021-12-24T23:34:22+07:00,458.66367,11.02816,0.02272,1.75781,28,76
2021-12-24T23:39:36+07:00,340.7309,9.51428,0.01432,1.75781,28,76
2021-12-24T23:44:53+07:00,354.16104,9.90531,0.00844,1.46484,28,76
2021-12-24T23:50:10+07:00,458.66367,10.81873,0.01348,1.80664,28,76
2021-12-24T23:55:25+07:00,354.16104,9.61119,0.01432,1.46484,28,76
2021-12-25T00:00:40+07:00,354.16104,9.61119,0.01852,1.46484,28,76
2021-12-25T00:05:55+07:00,340.7309,9.41793,0.02776,1.75781,28,76
2021-12-25T00:11:09+07:00,340.7309,9.41793,0.00508,1.80664,28,76
2021-12-25T00:16:23+07:00,340.7309,9.41793,0.03112,1.46484,28,76
2021-12-25T00:21:38+07:00,407.31839,10.50902,0.01684,1.46484,29,76
2021-12-25T00:26:52+07:00,340.7309,9.32215,0.01348,1.46484,28,76
2021-12-25T00:32:06+07:00,396.65247,10.50902,0.01432,1.46484,28,76
2021-12-25T00:37:21+07:00,426.87305,10.50902,0.01684,1.80664,28,76
2021-12-25T00:42:36+07:00,340.7309,9.32215,0.01012,1.46484,28,76
2021-12-25T00:47:55+07:00,327.65793,9.32215,0.02188,1.46484,28,76
2021-12-25T00:53:09+07:00,340.7309,9.32215,0.0202,1.46484,28,76
2021-12-25T00:58:24+07:00,426.87305,10.40696,0.01768,1.80664,28,76
2021-12-25T01:03:43+07:00,327.65793,9.22692,0.01936,1.46484,28,76
2021-12-25T01:08:57+07:00,340.7309,9.03813,0.00424,1.46484,28,76
2021-12-25T01:14:12+07:00,338.69757,9.03813,0.01936,1.46484,28,77
2021-12-25T01:19:28+07:00,340.7309,9.03813,0.00004,1.46484,28,76
2021-12-25T01:24:42+07:00,340.7309,9.03813,0.0286,1.46484,28,76
2021-12-25T01:29:56+07:00,340.7309,8.94456,0.01936,1.46484,28,76
2021-12-25T01:35:10+07:00,426.87305,10.00449,0.00424,1.75781,28,76
2021-12-25T01:40:24+07:00,327.65793,8.85155,0.01852,1.46484,28,76
2021-12-25T01:45:39+07:00,327.65793,8.75908,0.01264,1.46484,28,76
2021-12-25T01:50:54+07:00,327.65793,8.75908,0.016,1.46484,28,76
2021-12-25T01:56:09+07:00,327.65793,8.66716,0.01852,1.46484,28,76
2021-12-25T02:01:23+07:00,327.65793,8.75908,0.00928,1.70898,28,76
2021-12-25T02:06:37+07:00,327.65793,8.66716,0.02356,1.46484,28,76
2021-12-25T02:11:51+07:00,411.56958,9.61119,0.0202,1.80664,28,76
2021-12-25T02:17:05+07:00,314.93665,8.48494,0.01264,1.46484,28,76
2021-12-25T02:22:19+07:00,314.93665,8.57578,0.01684,1.46484,28,76
2021-12-25T02:27:33+07:00,314.93665,8.48494,0.01684,1.46484,28,76
2021-12-25T02:32:47+07:00,314.93665,8.48494,0.02272,1.46484,28,76
2021-12-25T02:38:02+07:00,314.93665,8.48494,0.0202,1.46484,28,76
2021-12-25T02:43:17+07:00,314.93665,8.39464,0.01348,1.46484,28,76
2021-12-25T02:53:40+07:00,314.93665,8.39464,0.01852,1.46484,28,76
2021-12-25T02:58:55+07:00,314.93665,8.39464,0.02776,1.46484,28,76
2021-12-25T03:04:09+07:00,302.56113,8.12698,0.02524,1.46484,28,76
2021-12-25T03:09:23+07:00,304.37357,8.03882,0.016,1.46484,28,75
2021-12-25T03:14:36+07:00,290.52573,8.03882,0.016,1.46484,28,76
2021-12-25T03:19:50+07:00,290.52573,8.03882,0.04707,1.46484,28,76
2021-12-25T03:25:03+07:00,302.56113,8.21567,0.01768,1.46484,28,76
2021-12-25T03:30:17+07:00,302.56113,8.30488,0.01432,1.46484,28,76
2021-12-25T03:35:32+07:00,302.56113,8.39464,0.01012,1.46484,28,76
2021-12-25T03:40:46+07:00,300.75558,8.21567,0.01348,1.46484,28,77
2021-12-25T03:46:00+07:00,290.52573,8.21567,0.01348,1.46484,28,76
